index,sentence,subsentence_detail,score_detail,fiscal_stance,fiscal_analysis,economic_condition,monetary_policy,other_policies,risk,no_topic,fiscal_stance_dum
20140917_1_1,The pace and composition of fiscal adjustment should be attuned to supporting both the recovery and long-term growth,"└── attuned 0.0 0.25 fiscal_stance
    └── support 0.0 0.0 other_policies//
        └── growth 0 0.0 economic_condition//
","{'polarity': [('adjustment', -1), ('support', 1)], 'degree': []}",0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20140917_1_17,"Plans to lower the corporate tax rate would likely have growth benefits, but would require offsetting fiscal measures to prevent a further rise in fiscal risks.","└── have 0.0 0.0 fiscal_analysis
    └── require 0 0.0 fiscal_analysis//
","{'polarity': [('lower', -1), ('tax', -1), ('offset', -1), ('rise', 1)], 'degree': [('likely', 0.5), ('further', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140917_1_16,"The pace of fiscal withdrawal in 2014–15 is broadly appropriate, but a concrete post-2015 fiscal consolidation plan remains urgently needed, which would allow more near-term flexibility to respond to downside risks","└── allow 0.0 -2 fiscal_stance
    └── need 0 0 fiscal_stance,other_policies
","{'polarity': [('consolidation', -1), ('downside', -1)], 'degree': []}",-4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20140917_1_15,Concerns that it could harm low-income households should be addressed through targeted subsidies instead of reducing tax rates on essential items,"└── address 0.0 0.0 fiscal_analysis
    └── reduce 0 0.0 //
","{'polarity': [('concern', -1), ('subsidy', 1), ('reduce', -1), ('tax', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20140917_1_7,"In particular, frontloading infrastructure spending would be a good candidate, given the urgent need to upgrade the quality of United States infrastructure","└── candidate 0.0 1 fiscal_stance
    ├── particular 0 0.0 fiscal_analysis//
    └── upgrade 0 0 fiscal_stance//
","{'polarity': [('spending', 1)], 'degree': []}",2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_10,"The recently announced tax cuts in the United States are projected to only have a modest impact on growth outcomes, but have a large budgetary cost","└── project 0.0 0.0 fiscal_analysis
    └── have 0 0.0 fiscal_analysis//
","{'polarity': [('cut', -1), ('tax', -1)], 'degree': [('modest', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20110218_1_2,"In the advanced economies, the most urgent tasks are to alleviate financial stresses in the euro area, develop credible fiscal consolidation plans, boost job creation, and accelerate financial reforms","└── be -1.0 0 fiscal_stance,other_policies
    ├── develop 0 -1 fiscal_stance//
    └── accelerate 0 0.0 other_policies//
","{'polarity': [('accelerate', 1), ('consolidation', -1), ('boost', 1), ('reform', -1)], 'degree': []}",-1.0,0.0,0.0,0.0,-1.0,0.0,0,1.0
20110218_1_7,"In the near term, a solidifying of the recovery and diminishing deflationary risks in many large advanced economies creates room for current fiscal consolidation plans to be accelerated","└── create 0 0.0 fiscal_analysis
","{'polarity': [('diminish', -1), ('accelerate', 1), ('consolidation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_13,"Successful fiscal adjustment will require medium-term consolidation plans to be accompanied by structural reforms that increase competitiveness, particularly in the euro area and Japan","└── require 0.0 2 fiscal_stance
    └── increase 0.0 0.0 other_policies,fiscal_analysis
        └── japan 0 0.0 //
","{'polarity': [('adjustment', -1), ('consolidation', -1), ('reform', -1), ('increase', 1)], 'degree': [('medium-term', 0.5), ('particularly', 2.0)]}",4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_4,"In key surplus economies, overheating pressures can be alleviated by permitting currency appreciation, facilitating a healthy rebalancing from external to internal demand","└── alleviate 0.0 0.0 other_policies
    └── permit 0 0.0 other_policies//
","{'polarity': [('appreciation', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20110218_1_8,"Given recent stimulus measures, the United States and Japan need to strengthen their adjustment credentials by specifying the measures they intend to adopt to honor their commitments to reduce deficits and debt","└── need 0.0 0 fiscal_stance
    └── specify 0.0 0.0 fiscal_analysis//
        └── intend 0.0 0 fiscal_stance
            └── reduce 0.0 0.0 fiscal_analysis//
                └── debt 0 0.0 fiscal_analysis//
","{'polarity': [('stimulus', 1), ('strengthen', 1), ('adjustment', -1), ('reduce', -1), ('deficit', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_14,These policies would raise potential growth and help to support fiscal solvency in the long term,"└── raise 0.0 0.0 other_policies,economic_condition
    ├── help 0 0.0 fiscal_analysis//
    └── support 0 0.0 fiscal_analysis//
","{'polarity': [('raise', 1), ('support', 1), ('solvency', -1)], 'degree': [('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20110218_1_15,"Reforms are particularly needed in the areas of labor and product and services markets, such as those that facilitate greater competition (and lower markups), lower hiring costs, reduce long-term unemployment (by facilitating re-entry), encourage job search, matching, and mobility, and eliminate dual labor markets.","└── need 0.0 -2.0 fiscal_stance,other_policies
    ├── product 0 0.0 fiscal_analysis//
    └── encourage 0.0 0.0 fiscal_analysis//
        ├── facilitate 0.0 0.0 other_policies
        │   └── reduce 0 0.0 other_policies
        ├── match 0 0.0 other_policies//
        ├── mobility 0 0.0 //
        └── eliminate 0 0.0 //
","{'polarity': [('reform', -1), ('encourage', 1), ('eliminate', 1), ('reduce', -1)], 'degree': [('particularly', 2.0), ('greater', 2.0)]}",-4.0,0.0,0.0,0.0,-4.0,0.0,0,1.0
20110218_1_5,Greater commitment is needed to ensure that fiscal policies will restore medium-term debt sustainability in advanced economies,"└── need -0.25 0 fiscal_stance
    └── restore 0 -0.5 fiscal_stance
","{'polarity': [('sustainability', -1)], 'degree': [('greater', 2.0), ('medium-term', 0.5)]}",-0.25,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_9,Those advanced economies that came under renewed market pressure should underscore their commitment to their deficit targets and set up contingency plans to ensure that adjustment goals are met,"└── underscore -0.5 -1 fiscal_stance
    └── set -0.5 0.0 //
        └── ensure -0.5 0.0 //
            └── meet 0 -1 fiscal_stance
","{'polarity': [('deficit', 1), ('adjustment', -1)], 'degree': []}",-2.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_1,Cooperative and well-timed policy initiatives—to reduce vulnerabilities and rebalance growth— are needed to sustain the global recovery,"└── need 0.0 -1 fiscal_stance,other_policies
    └── rebalance 0 0.0 economic_condition//
","{'polarity': [('reduce', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,-2.0,0.0,0,1.0
20110218_1_11,"It has thus become even more important to articulate a credible fiscal consolidation plan, including entitlement reforms, caps on discretionary spending, higher revenues through reforms of the tax system, and the establishment or strengthening of fiscal institutions","└── become 1.0 -1 fiscal_stance
    ├── cap 0 1 fiscal_stance//
    ├── revenue 0 0.0 fiscal_analysis//
    └── establishment 0.0 0.0 //
        └── strengthening 0 0.0 //
","{'polarity': [('consolidation', -1), ('reform', -1), ('entitlement', -1), ('spending', 1), ('higher', 1), ('reform', -1), ('tax', -1), ('strengthening', 1)], 'degree': []}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_3,The key policy challenge in emerging economies is to keep overheating pressures in check and respond appropriately to capital inflows,"└── be 0.0 0.0 other_policies
    └── respond 0 0.0 other_policies//
","{'polarity': [('challenge', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20110218_1_6,"The vulnerability of some sovereigns emphasizes the urgency of formulating credible, medium-term fiscal consolidation plans—not just for countries in the euro periphery, but also for other advanced economies","└── emphasize 0.0 -1 fiscal_stance,fiscal_analysis
    └── plan 0 0.0 fiscal_analysis//
","{'polarity': [('consolidation', -1)], 'degree': [('medium-term', 0.5), ('just', 0.5)]}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20110218_1_12,Plans should build on constructive ideas from the Fiscal Commission and others,"└── build 0.0 0 fiscal_stance,fiscal_analysis
    └── other 0 0.0 fiscal_analysis//
","{'polarity': [], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_14,"Although specifics will vary by country, current fiscal consolidation plans for this group of countries for 2011—which envisage, on average, an adjustment of about 1¼ percentage points of GDP in the cyclically adjusted balance—are broadly appropriate","└── appropriate 0.0 0.0 fiscal_analysis
    └── vary 0 0.0 //
","{'polarity': [('consolidation', -1), ('adjustment', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_3,The challenge for fiscal policy is to reduce public debt while also encouraging growth,"└── be 0.0 1 fiscal_stance,fiscal_analysis
    └── encourage 0 0.0 fiscal_analysis,economic_condition//
","{'polarity': [('challenge', -1), ('reduce', -1), ('encourage', 1)], 'degree': []}",2.0,2.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_13,"From a near-term perspective, most G-20 advanced economies do not need to tighten before 2011, since this could undermine the fledgling recovery, but they should not add further stimulus","└── need 0.0 1 fiscal_stance
    └── undermine 0.0 0.0 economic_condition//
        └── add 0 0.0 other_policies//
","{'polarity': [('tighten', -1), ('undermine', -1), ('stimulus', 1)], 'degree': [('further', 2.0)]}",2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_9,"It is of overarching importance that G-20 countries commit now to credible medium-term fiscal adjustment plans, which could include legislation creating multi-year targets","└── commit 0.0 -1 fiscal_stance,fiscal_analysis
    └── include 0 0.0 
","{'polarity': [('adjustment', -1)], 'degree': [('medium-term', 0.5)]}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_10,"In elaborating medium-term fiscal adjustment, legislating reforms to pension entitlements and public health care systems, making permanent reductions in nonentitlement spending, and strengthening fiscal institutions would be imperative","└── elaborate -2.0 -0.5 fiscal_stance
    ├── reform 0 -1 fiscal_stance//
    ├── system 0 0 fiscal_stance//
    ├── make 0 -1.0 fiscal_stance//
    └── strengthen 0.0 0.0 //
        └── imperative 0 0.0 
","{'polarity': [('adjustment', -1), ('reform', -1), ('entitlement', -1), ('reduction', -1), ('spending', 1), ('strengthen', 1)], 'degree': [('medium-term', 0.5), ('permanent', 2.0)]}",-3.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_4,Fiscal measures must also be complemented by measures to reduce the fragility of banking systems and by growth-enhancing structural reforms,"└── complement 0.0 -1 fiscal_stance,fiscal_analysis
    └── complement 0 0.0 other_policies//
","{'polarity': [('reduce', -1), ('reform', -1)], 'degree': []}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_18,Countries that are unable to credibly commit to medium-term consolidation may find that adverse market reaction compels them to undertake significantly more front-loaded adjustment.,"└── find 0.0 0.0 other_policies
    └── compel 0 0.0 fiscal_analysis
","{'polarity': [('consolidation', -1), ('adverse', -1), ('adjustment', -1)], 'degree': [('medium-term', 0.5), ('significantly', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_17,"The important consolidation steps taken by a number of these countries will need to be complemented with reform to the euro area fiscal framework, including deficit rules that have credible enforcement mechanisms","└── need 0.0 -1 fiscal_stance
    └── have 0 0.0 
","{'polarity': [('consolidation', -1), ('reform', -1), ('deficit', 1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_6,The challenge for fiscal policy is to reduce high public debt to prudent levels while also encouraging growth,"└── be 0.0 0.0 fiscal_analysis
    └── encourage 0 0.0 fiscal_analysis,economic_condition//
","{'polarity': [('challenge', -1), ('reduce', -1), ('encourage', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_7,"Fiscal consolidation needs to be anchored by a credible medium-term plan, with adjustment in the near-term depending on country circumstances, particularly the pace of recovery and the risk of a loss of fiscal credibility","└── need 0.0 0.5 fiscal_stance
    ├── pace 0 0 fiscal_stance//
    └── risk 0 0.0 fiscal_analysis//
","{'polarity': [('consolidation', -1), ('adjustment', -1)], 'degree': [('medium-term', 0.5), ('particularly', 2.0)]}",1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_11,"For example, gradual increases in the age of eligibility for pensions would have immediate benefits for fiscal sustainability while allowing households time to adjust to longer expected working lives","└── have 0.0 0.0 fiscal_analysis
    └── allow 0 0.0 //
","{'polarity': [('increase', 1), ('sustainability', -1)], 'degree': [('gradual', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_5,Greater global policy coordination— especially on crisis resolution mechanisms—is needed to resolve the crisis on a durable basis,"└── need 0 0.0 other_policies
","{'polarity': [('crisis', -1), ('crisis', -1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_12,"Medium-term reforms should also include strengthening fiscal institutions (for example, fiscal rules and medium-term fiscal frameworks) to support a durable fiscal effort","└── include 0.0 0.0 other_policies
    ├── rule 0 0.0 fiscal_analysis//
    ├── framework 0 0 fiscal_stance//
    └── support 0 0.0 other_policies//
","{'polarity': [('reform', -1), ('strengthen', 1), ('support', 1)], 'degree': [('medium-term', 0.5), ('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_16,"Given market pressures, some economies in the euro area will need to tighten fiscal policies more aggressively than expected, including through upfront measures, even if politically difficult","└── need 0.0 -1 fiscal_stance
    ├── expect 0 0.0 //
    ├── measure 0 0.0 //
    └── difficult 0 0.0 other_policies//
","{'polarity': [('tighten', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_2,"In most advanced G-20 economies, fiscal tightening will be required in 2011","└── require 0 0.0 fiscal_analysis
","{'polarity': [('tightening', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_1,The recent turmoil in euro area debt markets highlights growing market sensitivity to sovereign risks,"└── highlight 0 0.0 risk
","{'polarity': [('grow', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20100604_1_8,"In particular, authorities need to avoid both a loss of credibility arising from appearing unable or unwilling to address market concerns about the course of fiscal policy and an excessive tightening of fiscal policy in the near term, as either would have severe implications for growth","└── need 1.0 0 fiscal_stance
    ├── particular 0 0.0 fiscal_analysis//
    └── appear 1.0 0.0 //
        ├── unwilling 0 0.0 //
        ├── tightening 0 1 fiscal_stance//
        └── have 0 0.0 economic_condition//
","{'polarity': [('concern', -1), ('tightening', -1), ('excessive', -1), ('severe', -1)], 'degree': []}",1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20100604_1_15,Countries currently facing sovereign funding pressures have already begun to embark on immediate fiscal consolidation,,"{'polarity': [('consolidation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_6,"More generally, if growth surprises on the upside policymakers should reduce headline deficits faster, aiming for fiscal balances in cyclically-adjusted or structural terms","└── reduce 0.0 -2.0 fiscal_stance
    └── aim 0 0.0 other_policies//
","{'polarity': [('reduce', -1), ('upside', 1), ('deficit', 1)], 'degree': [('faster', 2.0)]}",-4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_2,Policy makers must aim to nurture short-term recovery and have credible medium-term adjustment plans to help anchor expectations and gain flexibility,"└── aim -0.5 0 fiscal_stance
    ├── have 0 -0.5 fiscal_stance//
    └── gain 0 0.0 fiscal_analysis//
","{'polarity': [('adjustment', -1)], 'degree': [('medium-term', 0.5)]}",-0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_1,Fiscal tightening must continue at a pace that preserves the recovery,"└── continue 0.0 -1 fiscal_stance
    └── preserve 0 0 fiscal_stance,economic_condition
","{'polarity': [('tightening', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_11,It will create greater scope to pursue supportive monetary policy without triggering concern about central bank independence or a resurgence of inflation.,"└── create 0.0 0.0 monetary_policy
    └── trigger 0.0 0.0 monetary_policy//
        └── resurgence 0 0.0 other_policies//
","{'polarity': [('supportive', 1), ('concern', -1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130418_1_4,"However, some advanced economies where private demand has been chronically disappointing should consider smoothing the pace of consolidation, if they have the room for maneuver","└── consider 0.0 0.0 fiscal_analysis
    ├── disappointing 0 0.0 fiscal_analysis
    └── have 0 0.0 fiscal_analysis//
","{'polarity': [('disappointing', -1), ('consolidation', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130418_1_5,"In the United Kingdom, for example, greater flexibility in the pace of near-term fiscal consolidation should be considered given the weak recovery owing to lackluster demand",,"{'polarity': [('consolidation', -1)], 'degree': [('greater', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_8,"In the United States, agreement on a credible fiscal roadmap could help create some short-term policy space, mitigate risks of excessive near-term consolidation, and ease the burden currently placed on monetary policy","└── help 0.0 0 fiscal_stance
    ├── mitigate 0 0.0 fiscal_analysis//
    └── ease 0 0.0 monetary_policy//
","{'polarity': [('mitigate', -1), ('consolidation', -1), ('excessive', -1), ('ease', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_7,Comprehensive and ambitious consolidation plans and entitlement reform are instrumental given tradeoffs facing fiscal policy,"└── instrumental 0 -1 fiscal_stance
","{'polarity': [('consolidation', -1), ('reform', -1), ('entitlement', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_9,"In Japan, the recent fiscal stimulus makes developing a credible fiscal plan that stabilizes and reduces debt even more urgent","└── make -0.5 -1 fiscal_stance
    └── stabilize -1 0.0 fiscal_analysis
        └── reduce 0 -1 fiscal_stance//
","{'polarity': [('stimulus', 1), ('stabilize', 1), ('reduce', -1)], 'degree': []}",-2.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_3,Short-term adjustment must be calibrated appropriately,"└── calibrate 0 -1 fiscal_stance
","{'polarity': [('adjustment', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130418_1_10,"Progress on medium-term fiscal reform would also help quell concerns about political pressure on central banks to keep interest rates too low longer than warranted, given the massive purchases by various central banks of government paper since 2008","└── give 0 0.0 monetary_policy//
","{'polarity': [('progress', 1), ('reform', -1), ('concern', -1)], 'degree': [('medium-term', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_12,"Specifically: In the United States, the budget sequester should be replaced by a more balanced and gradual pace of fiscal consolidation in the short term, with more efficient and targeted spending cuts","└── replace 0 -0.875 fiscal_stance
","{'polarity': [('balanced', 1), ('consolidation', -1), ('cut', -1), ('spending', 1)], 'degree': [('gradual', 0.5)]}",-1.75,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_8,Financial sector support measures also burdened fiscal accounts in some countries,"└── burden 0 0.0 other_policies,fiscal_analysis
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_3,"Broadly speaking, monetary policy accommodation should continue to play its supportive role, given low inflation and still large output gaps, and fiscal adjustment should be measured, while being anchored by a credible medium-term roadmap for sustainability","└── continue -1.5 1 fiscal_stance,monetary_policy
    ├── gap 0 0.0 other_policies//
    └── measure -0.5 -1 fiscal_stance,fiscal_analysis//
        └── anchor 0 -0.5 fiscal_stance//
","{'polarity': [('accommodation', 1), ('supportive', 1), ('adjustment', -1), ('sustainability', -1)], 'degree': [('medium-term', 0.5)]}",0.5,0.0,0.0,0.5,0.0,0.0,0,1.0
20130719_1_10,"Similarly, in Japan, despite an expansionary fiscal stance this year, substantial consolidation is in the pipeline for the next two years as a result of the two-step increase in the consumption tax rate to 10 percent and the waning of stimulus and reconstruction spending","└── pipeline 0.0 0.0 fiscal_analysis
    └── the 0 0.0 //
","{'polarity': [('consolidation', -1), ('increase', 1), ('tax', -1), ('wane', -1), ('spending', 1), ('stimulus', 1)], 'degree': [('substantial', 2.0)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_11,"In the near term, a more gradual pace of fiscal adjustment would be preferable, but conditional on having a credible and specific medium-term consolidation plan in place","└── preferable -1.0 0.125 fiscal_stance
    ├── conditional 0 0.0 //
    └── have 0 -1 fiscal_stance//
","{'polarity': [('adjustment', -1), ('consolidation', -1)], 'degree': [('gradual', 0.5), ('medium-term', 0.5)]}",-0.75,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_1,"In advanced economies, macroeconomic policies should support growth","└── support 0 0.0 other_policies
","{'polarity': [('support', 1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_5,The pace and composition of fiscal adjustment should be calibrated carefully to avoid an excessive drag on growth and be anchored by credible and concrete medium-term plans,"└── calibrate 0 -1 fiscal_stance
    └── anchor 0 0 fiscal_stance//
","{'polarity': [('adjustment', -1), ('drag', -1), ('excessive', -1)], 'degree': [('medium-term', 0.5)]}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_7,"The growth disappointments in turn partly reflected the negative effect of fiscal adjustment on shortterm growth and the fact that in some countries (France, Spain, UK), private demand has not been picking up from public demand","└── reflect 0.0 0.0 fiscal_analysis
    ├── fact 0 0.0 //
    └── pick 0 0.0 fiscal_analysis
","{'polarity': [('adjustment', -1), ('pick', 1)], 'degree': [('partly', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_14,"In Japan, the implementation of the planned consumption tax increase next year is critical to maintain confidence in the ability of the government to address the fiscal problem","└── critical 0 0.0 fiscal_analysis
","{'polarity': [('increase', 1), ('tax', -1), ('confidence', 1), ('problem', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_18,"Consolidation should be based on an efficient and “growth-friendly” mix of expenditure and revenue measures, supported by appropriate structural reforms that enhance potential growth","└── base 0.0 0.0 fiscal_analysis
    └── enhance 0 0.0 other_policies,economic_condition
","{'polarity': [('consolidation', -1), ('growth-friendly', 1), ('support', 1), ('reform', -1)], 'degree': [('potential', 0.5)]}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_20,"In the United Kingdom, it is important that fiscal policy supports the nascent recovery by pursuing fiscal measures that would alleviate supply-side constraints and also provide support for private demand—within the context of its medium-term fiscal framework.","└── important 0.5 0 fiscal_stance
    └── support 0.0 1 fiscal_stance,other_policies
        └── pursue 0.0 0 fiscal_stance//
            └── alleviate 0.0 0.0 other_policies
                └── provide 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('support', 1), ('support', 1)], 'degree': [('medium-term', 0.5)]}",0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_17,"In the euro area, the extension of the EDP deadlines and the assessment of adjustment in structural terms are welcome, but the extra space should be used to act decisively on fiscal and structural reforms","└── welcome 0.0 0.0 other_policies
    └── use 0 0.0 fiscal_analysis//
","{'polarity': [('adjustment', -1), ('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20130719_1_15,"An ambitious and concrete consolidation plan beyond 2015, based equally on revenue and spending, is also urgently needed","└── need 1 -1 fiscal_stance
    └── spending 0 1 fiscal_stance//
","{'polarity': [('consolidation', -1), ('spending', 1)], 'degree': []}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_13,The debt ceiling should be raised expeditiously and a multi-year consolidation plan that tackles entitlement and tax reforms should also be adopted to restore long-run fiscal sustainability,"└── raise -1 1 fiscal_stance
    └── adopt 0 -1 fiscal_stance//
","{'polarity': [('raise', 1), ('consolidation', -1), ('reform', -1), ('entitlement', -1), ('tax', -1), ('sustainability', -1)], 'degree': []}",1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_6,"Despite sizable consolidation efforts, fiscal imbalances remain large in advanced economies due to weak growth and unfavorable initial fiscal positions with respect to sustainability",,"{'polarity': [('consolidation', -1), ('imbalance', -1), ('sustainability', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_2,Supporting growth and creating jobs is the main challenge in the major advanced economies,"└── create 0 0.0 other_policies,fiscal_analysis//
","{'polarity': [('support', 1), ('challenge', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_16,"With such a plan in place, some fiscal space would be created to smooth the fiscal adjustment in 2014–15 should growth disappoint","└── create 0.0 -1 fiscal_stance,fiscal_analysis
    └── growth 0 0.0 economic_condition//
","{'polarity': [('adjustment', -1)], 'degree': []}",-2.0,-2.0,0.0,0.0,0.0,0.0,0,1.0
20130719_1_4,Financial sector reforms also need to be urgently completed,"└── need 0 -1 fiscal_stance,other_policies
","{'polarity': [('reform', -1)], 'degree': []}",-2.0,0.0,0.0,0.0,-2.0,0.0,0,1.0
20130719_1_9,"In the United States, while private demand has gained momentum, this year’s large fiscal consolidation is excessive in light of the still nascent recovery","└── gain 0.5 0.0 fiscal_analysis
    └── excessive 0 1 fiscal_stance
","{'polarity': [('excessive', -1), ('consolidation', -1)], 'degree': []}",0.0,0.5,0.0,0.0,0.0,0.0,0,1.0
20130719_1_19,"Spain needs a credible and detailed medium-term plan, while France needs to rebalance adjustment toward expenditure containment","└── need -1 0 fiscal_stance
    └── need 0 -1 fiscal_stance//
","{'polarity': [('adjustment', -1)], 'degree': [('medium-term', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20141115_1_6,In response to negative growth surprises in the euro area flexibility within the fiscal governance framework could and should be used where possible to avoid triggering additional consolidation efforts,"└── use 0 -0.5 fiscal_stance
","{'polarity': [('consolidation', -1)], 'degree': [('possible', 0.5)]}",-1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20141115_1_7,"Finally, the pace of fiscal withdrawal in 2014–15 is broadly appropriate in Japan, but a post-2015 consolidation plan remains needed.","└── appropriate -1 0.0 fiscal_analysis
    └── remain 0 -1 fiscal_stance//
","{'polarity': [('consolidation', -1)], 'degree': []}",0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0
20141115_1_1,"Fiscal policy should be growth friendly, with the pace and composition of fiscal adjustment—where needed—attuned to supporting the recovery","└── growth 0.0 -1 fiscal_stance
    ├── composition 0 0 fiscal_stance//
    ├── need 0 0 fiscal_stance,other_policies//
    └── support 0 0.0 other_policies//
","{'polarity': [('adjustment', -1), ('support', 1)], 'degree': []}",-2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
20141115_1_5,"Provided that there is space, a supportive fiscal stance can help offset short-term adverse effects of structural reforms on aggregate demand, bringing forward the growth benefits","└── provide 0.0 0.0 other_policies,fiscal_analysis
    ├── be 0 0.0 fiscal_analysis
    └── bring 0 0.0 fiscal_analysis//
","{'polarity': [('supportive', 1), ('offset', -1), ('adverse', -1), ('reform', -1)], 'degree': []}",0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20141115_1_3,"At the same time, the design of fiscal policy should support growth, including by enhancing infrastructure investment (see Annex) where needs have been identified, there is slack in the economy, and investment processes are relatively efficient (for example, Germany and the United States)","├── enhance 0.0 1 fiscal_stance//
│   └── identify 0 0.0 
└── efficient 0.0 0.0 fiscal_analysis//
    ├── germany 0 0.0 //
    └── state 0 0.0 //
","{'polarity': [('support', 1), ('investment', 1), ('slack', -1), ('investment', 1)], 'degree': []}",2.0,1.0,0.0,0.0,0.0,0.0,0,1.0
20141115_1_2,"Fiscal consolidation should proceed gradually, anchored in credible medium-term plans, which are lacking in some countries (notably Japan and the United States)","└── proceed 0.0 -0.25 fiscal_stance
    └── lack 0.0 0.0 
        └── state 0 0.0 //
","{'polarity': [('consolidation', -1)], 'degree': [('gradually', 0.5), ('medium-term', 0.5), ('notably', 2.0)]}",-0.5,0.0,0.0,0.0,0.0,0.0,0,1.0
